Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF
9163,2,300.4,310.5,1644,31.4,41,0,0,0,0,0
5320,1,300.4,310.5,1402,54.3,44,0,0,0,0,0
5321,1,300.4,310.4,1286,56.8,46,0,0,0,0,0
5322,1,300.4,310.4,1486,46.3,48,0,0,0,0,0
5323,1,300.3,310.3,1345,46.3,50,0,0,0,0,0
5324,1,300.3,310.3,1629,34.1,52,0,0,0,0,0
9164,2,300.2,310.2,1429,43.8,54,0,0,0,0,0
5325,1,300.1,310.1,1306,64.7,57,0,0,0,0,0
5326,1,300.1,310.1,1380,52.6,59,0,0,0,0,0
9165,2,300.1,310.1,1443,49.3,61,0,0,0,0,0
709,0,300.1,310.1,1426,42.7,64,0,0,0,0,0
5327,1,300.0,310.0,1486,41.8,69,0,0,0,0,0
9166,2,300.0,309.9,1530,34.5,71,0,0,0,0,0
5328,1,300.0,309.9,1507,41.4,74,0,0,0,0,0
5329,1,300.0,309.9,1608,33.4,76,0,0,0,0,0
5330,1,300.0,309.8,1474,40.6,78,0,0,0,0,0
5331,1,300.0,309.7,1326,61.9,80,0,0,0,0,0
9167,2,299.8,309.6,1434,48.0,82,0,0,0,0,0
5332,1,299.8,309.6,1526,41.7,85,0,0,0,0,0
5333,1,299.8,309.7,1483,39.6,87,0,0,0,0,0
5334,1,299.8,309.7,1457,51.9,89,0,0,0,0,0
9168,2,299.7,309.6,1540,34.4,91,0,0,0,0,0
5335,1,299.8,309.7,1707,29.1,94,0,0,0,0,0
5336,1,299.8,309.7,1624,34.2,96,0,0,0,0,0
9169,2,299.8,309.6,1331,50.2,98,0,0,0,0,0
5337,1,299.8,309.7,1431,40.3,101,0,0,0,0,0
9170,2,299.8,309.7,1705,28.5,103,0,0,0,0,0
9171,2,299.8,309.8,1427,45.2,106,0,0,0,0,0
9172,2,299.9,309.8,1625,41.2,109,0,0,0,0,0
5338,1,299.9,309.8,1477,47.7,112,0,0,0,0,0
9173,2,300.0,309.9,1651,28.1,114,0,0,0,0,0
5339,1,299.9,309.8,1716,28.2,117,0,0,0,0,0
710,0,299.9,309.8,1400,48.7,119,0,0,0,0,0
9174,2,299.8,309.7,1556,37.7,124,0,0,0,0,0
5340,1,299.8,309.7,1429,42.6,127,0,0,0,0,0
711,0,299.7,309.6,1433,49.6,129,0,0,0,0,0
9175,2,299.8,309.7,1320,61.7,134,0,0,0,0,0
5341,1,299.8,309.6,1374,51.6,137,0,0,0,0,0
5342,1,299.8,309.6,1598,31.0,139,0,0,0,0,0
9176,2,299.8,309.7,1910,21.8,141,0,0,0,0,0
5343,1,299.7,309.6,1399,51.3,144,0,0,0,0,0
5344,1,299.7,309.6,1720,27.1,146,0,0,0,0,0
712,0,299.8,309.7,1368,47.4,148,0,0,0,0,0
5345,1,299.8,309.8,1749,33.4,153,0,0,0,0,0
5346,1,299.8,309.8,1542,39.4,155,0,0,0,0,0
5347,1,299.8,309.9,1553,36.6,157,0,0,0,0,0
9177,2,299.9,309.9,1639,42.1,159,0,0,0,0,0
5348,1,299.9,310.0,1447,45.9,162,0,0,0,0,0
9178,2,299.8,310.0,1397,48.1,164,0,0,0,0,0
5349,1,299.8,310.0,1361,53.8,167,0,0,0,0,0
9179,2,299.8,310.0,1460,37.1,169,0,0,0,0,0
9180,2,299.8,310.0,1632,33.7,172,0,0,0,0,0
5350,1,299.8,310.0,1697,36.0,175,0,0,0,0,0
5351,1,299.8,310.1,1553,42.0,177,0,0,0,0,0
9181,2,299.9,310.1,1362,56.3,179,0,0,0,0,0
9182,2,299.9,310.0,1484,42.1,182,0,0,0,0,0
713,0,299.9,310.1,1447,51.4,185,0,0,0,0,0
9183,2,300.0,310.2,1393,51.2,190,0,0,0,0,0
5352,1,300.0,310.2,1760,26.9,193,0,0,0,0,0
5353,1,300.0,310.1,1477,34.6,195,0,0,0,0,0
5354,1,299.9,310.1,1681,29.1,197,0,0,0,0,0
9184,2,300.0,310.1,1314,53.5,199,0,0,0,0,0
5355,1,300.0,310.1,1762,28.0,202,0,0,0,0,0
5356,1,299.9,310.0,1402,44.7,204,0,0,0,0,0
9185,2,300.1,310.2,1429,42.0,206,0,0,0,0,0
9186,2,300.2,310.3,1448,40.1,209,0,0,0,0,0
714,0,300.2,310.4,1501,42.9,212,0,0,0,0,0
5357,1,300.3,310.5,1522,39.1,217,0,0,0,0,0
5358,1,300.3,310.4,1493,37.5,219,0,0,0,0,0
9187,2,300.2,310.3,1704,29.4,221,0,0,0,0,0
715,0,300.2,310.3,1408,42.5,0,0,0,0,0,0
5359,1,300.2,310.4,1518,41.8,5,0,0,0,0,0
5360,1,300.3,310.4,1742,25.9,7,0,0,0,0,0
9188,2,300.4,310.5,1500,43.0,9,0,0,0,0,0
5361,1,300.4,310.5,2424,14.5,12,0,0,0,0,0
5362,1,300.4,310.5,1818,25.1,14,0,0,0,0,0
9189,2,300.4,310.6,1545,35.6,16,0,0,0,0,0
5363,1,300.4,310.6,1429,46.9,19,0,0,0,0,0
9190,2,300.4,310.6,1448,44.9,21,0,0,0,0,0
5364,1,300.4,310.6,1384,48.7,24,0,0,0,0,0
5365,1,300.4,310.5,1578,32.8,26,0,0,0,0,0
5366,1,300.5,310.5,1695,26.7,28,0,0,0,0,0
5367,1,300.5,310.6,1543,36.2,30,0,0,0,0,0
9191,2,300.4,310.5,1540,33.4,32,0,0,0,0,0
5368,1,300.2,310.4,1808,25.8,35,0,0,0,0,0
9192,2,300.3,310.4,1293,49.7,37,0,0,0,0,0
5369,1,300.2,310.3,1202,59.5,40,0,0,0,0,0
9193,2,300.2,310.3,1704,29.2,42,0,0,0,0,0
9194,2,300.2,310.3,1478,38.1,45,0,0,0,0,0
5370,1,300.2,310.3,1514,38.7,48,0,0,0,0,0
9195,2,300.1,310.3,1350,48.8,50,0,0,0,0,0
5371,1,300.1,310.2,1475,54.2,53,0,0,0,0,0
716,0,300.0,310.1,1714,28.7,55,0,0,0,0,0
5372,1,300.0,310.1,1465,40.9,60,0,0,0,0,0
5373,1,299.9,310.2,1288,69.6,62,0,0,1,0,0
5374,1,300.0,310.2,1675,29.7,64,0,0,0,0,0
5375,1,300.0,310.2,1486,36.4,66,0,0,0,0,0
9196,2,300.0,310.2,1443,58.7,68,0,0,0,0,0
9197,2,300.1,310.3,1345,57.1,71,0,0,0,0,0
9198,2,300.2,310.4,1202,61.7,74,0,0,0,0,0
9199,2,300.1,310.4,1480,37.1,77,0,0,0,0,0
9200,2,300.2,310.4,1530,35.7,80,0,0,0,0,0
9201,2,300.2,310.6,1983,20.8,83,0,0,0,0,0
5376,1,300.3,310.6,1433,53.8,86,0,0,0,0,0
5377,1,300.3,310.6,1806,24.4,88,0,0,0,0,0
5378,1,300.2,310.5,1416,46.7,90,0,0,0,0,0
9202,2,300.1,310.4,1556,38.1,92,0,0,0,0,0
5379,1,300.1,310.5,1627,29.2,95,0,0,0,0,0
5380,1,300.1,310.6,1809,24.3,97,0,0,0,0,0
9203,2,300.1,310.5,1329,57.4,99,0,0,0,0,0
717,0,300.0,310.4,1881,21.9,102,0,0,0,0,0
5381,1,300.1,310.5,1500,39.8,107,0,0,0,0,0
5382,1,300.1,310.5,1532,36.0,109,0,0,0,0,0
5383,1,300.1,310.5,1492,50.9,111,0,0,0,0,0
5384,1,300.2,310.6,1431,42.3,113,0,0,0,0,0
5385,1,300.1,310.4,1554,39.4,115,0,0,0,0,0
5386,1,300.1,310.5,1494,44.2,117,0,0,0,0,0
5387,1,300.1,310.6,1374,45.4,119,0,0,0,0,0
5388,1,300.1,310.5,1394,44.3,121,0,0,0,0,0
9204,2,300.0,310.5,1790,25.7,123,0,0,0,0,0
5389,1,300.1,310.5,1356,45.8,126,0,0,0,0,0
9205,2,300.0,310.4,1385,52.1,128,0,0,0,0,0
5390,1,300.0,310.4,1333,49.1,131,0,0,0,0,0
5391,1,300.0,310.4,1505,44.9,133,0,0,0,0,0
5392,1,300.0,310.5,1606,33.5,135,0,0,0,0,0
718,0,300.0,310.5,1558,36.7,137,0,0,0,0,0
5393,1,300.0,310.5,1412,52.4,142,0,0,0,0,0
5394,1,299.9,310.4,1408,38.4,144,0,0,0,0,0
5395,1,299.9,310.3,1268,53.3,146,0,0,0,0,0
5396,1,299.9,310.4,1470,50.0,148,0,0,0,0,0
5397,1,299.9,310.4,1497,47.0,150,0,0,0,0,0
5398,1,299.9,310.3,1638,29.1,152,0,0,0,0,0
719,0,299.9,310.3,1535,43.9,154,0,0,0,0,0
5399,1,299.8,310.2,1654,32.7,159,0,0,0,0,0
720,0,299.8,310.2,1411,49.7,161,0,0,0,0,0
5400,1,299.8,310.2,1911,23.5,166,0,0,0,0,0
721,0,299.8,310.2,1573,33.3,168,0,0,0,0,0
5401,1,299.9,310.2,1479,46.3,173,0,0,0,0,0
9206,2,299.9,310.4,1820,26.6,175,0,0,0,0,0
5402,1,299.9,310.4,1419,45.7,178,0,0,0,0,0
9207,2,299.9,310.5,1335,52.9,180,0,0,0,0,0
9208,2,299.9,310.5,1576,39.4,183,0,0,0,0,0
5403,1,300.0,310.5,1517,42.2,186,0,0,0,0,0
9209,2,299.9,310.4,1576,34.3,188,0,0,0,0,0
722,0,299.8,310.2,1537,36.6,191,0,0,0,0,0
5404,1,299.8,310.3,1524,34.2,196,0,0,0,0,0
9210,2,299.8,310.3,1805,23.7,198,0,0,0,0,0
9211,2,299.9,310.4,1367,53.3,201,0,0,0,0,0
5405,1,299.8,310.4,1694,30.3,204,0,0,0,0,0
5406,1,299.9,310.4,1328,49.9,206,0,0,0,0,0
723,0,299.9,310.5,1549,42.8,208,0,0,0,0,0
5407,1,299.9,310.5,1539,32.8,213,0,0,0,0,0
5408,1,299.8,310.5,1496,38.8,215,0,0,0,0,0
5409,1,299.8,310.4,1579,36.4,0,0,0,0,0,0
5410,1,299.7,310.3,1386,46.6,2,0,0,0,0,0
5411,1,299.7,310.3,1505,37.7,4,0,0,0,0,0
9212,2,299.7,310.3,1661,34.5,6,0,0,0,0,0
5412,1,299.6,310.2,1468,48.0,9,0,0,0,0,0
5413,1,299.6,310.1,1384,49.8,11,0,0,0,0,0
5414,1,299.6,310.2,1381,60.5,13,0,0,0,0,0
5415,1,299.6,310.2,1469,47.0,15,0,0,0,0,0
5416,1,299.6,310.2,1627,36.6,17,0,0,0,0,0
724,0,299.7,310.3,1462,40.4,19,0,0,0,0,0
5417,1,299.7,310.2,1633,36.5,24,0,0,0,0,0
5418,1,299.7,310.2,1469,39.5,26,0,0,0,0,0
5419,1,299.7,310.2,1458,43.4,28,0,0,0,0,0
9213,2,299.7,310.2,1440,42.8,30,0,0,0,0,0
5420,1,299.8,310.3,1687,30.4,33,0,0,0,0,0
9214,2,299.7,310.3,1429,47.7,35,0,0,0,0,0
5421,1,299.6,310.2,1588,34.1,38,0,0,0,0,0
5422,1,299.6,310.2,1333,51.2,40,0,0,0,0,0
5423,1,299.6,310.1,1487,42.9,42,0,0,0,0,0
9215,2,299.5,310.1,1659,31.5,44,0,0,0,0,0
9216,2,299.4,310.0,1512,43.2,47,0,0,0,0,0
5424,1,299.5,310.1,1585,35.2,50,0,0,0,0,0
5425,1,299.5,310.0,1502,38.5,52,0,0,0,0,0
5426,1,299.5,310.0,1594,35.1,54,0,0,0,0,0
5427,1,299.5,310.0,1412,48.9,56,0,0,0,0,0
5428,1,299.5,309.9,1402,51.7,58,0,0,0,0,0
5429,1,299.6,310.1,2057,20.4,60,0,0,0,0,0
725,0,299.6,310.1,1531,36.8,62,0,0,0,0,0
9217,2,299.5,310.1,1359,61.1,67,0,0,0,0,0
9218,2,299.6,310.2,1620,30.0,70,0,0,0,0,0
9219,2,299.6,310.1,1646,29.6,73,0,0,0,0,0
9220,2,299.6,310.1,1455,46.1,76,0,0,0,0,0
5430,1,299.6,310.2,1512,44.0,79,0,0,0,0,0
5431,1,299.6,310.2,1473,42.7,81,0,0,0,0,0
5432,1,299.6,310.1,1553,38.0,83,0,0,0,0,0
5433,1,299.5,310.0,1379,50.4,85,0,0,0,0,0
9221,2,299.4,309.9,1567,40.6,87,0,0,0,0,0
5434,1,299.5,310.0,1481,43.1,90,0,0,0,0,0
5435,1,299.5,310.0,1349,52.7,92,0,0,0,0,0
5436,1,299.5,310.0,1388,52.4,94,0,0,0,0,0
9222,2,299.6,310.1,1357,48.7,96,0,0,0,0,0
5437,1,299.6,310.2,1743,24.8,99,0,0,0,0,0
5438,1,299.7,310.3,1495,43.1,101,0,0,0,0,0
5439,1,299.8,310.4,1698,28.3,103,0,0,0,0,0
9223,2,299.7,310.4,1410,44.5,105,0,0,0,0,0
5440,1,299.7,310.4,1614,36.2,108,0,0,0,0,0
9224,2,299.8,310.5,1375,53.9,110,0,0,0,0,0
9225,2,299.8,310.6,1574,31.8,113,0,0,0,0,0
726,0,299.8,310.6,1423,44.6,116,0,0,0,0,0
9226,2,299.8,310.6,1694,31.3,121,0,0,0,0,0
5441,1,299.8,310.6,1707,32.5,124,0,0,0,0,0
9227,2,299.7,310.5,1490,41.2,126,0,0,0,0,0
5442,1,299.7,310.6,1675,31.3,129,0,0,0,0,0
9228,2,299.7,310.5,1492,39.3,131,0,0,0,0,0
9229,2,299.7,310.5,1594,35.4,134,0,0,0,0,0
5443,1,299.7,310.6,1479,38.0,137,0,0,0,0,0
9230,2,299.7,310.6,1572,38.0,139,0,0,0,0,0
5444,1,299.7,310.6,1616,35.1,142,0,0,0,0,0
5445,1,299.7,310.6,1737,26.1,144,0,0,0,0,0
9231,2,299.7,310.7,1498,37.8,146,0,0,0,0,0
5446,1,299.6,310.6,1642,35.1,149,0,0,0,0,0
9232,2,299.6,310.6,1633,34.2,151,0,0,0,0,0
5447,1,299.8,310.8,1409,51.9,154,0,0,0,0,0
9233,2,299.8,310.8,1463,43.5,156,0,0,0,0,0
5448,1,299.8,310.8,1376,48.6,159,0,0,0,0,0
5449,1,299.8,310.8,1553,32.2,161,0,0,0,0,0
9234,2,299.8,310.8,1530,35.2,163,0,0,0,0,0
5450,1,299.8,310.9,1545,40.7,166,0,0,0,0,0
727,0,299.8,310.9,1427,47.2,168,0,0,0,0,0
5451,1,299.9,310.9,1292,51.1,173,0,0,0,0,0
5452,1,299.8,310.9,2084,17.6,175,0,0,0,0,0
5453,1,299.9,311.0,1747,27.6,177,0,0,0,0,0
5454,1,300.0,311.1,1425,47.8,179,0,0,0,0,0
5455,1,300.0,311.0,1637,33.6,181,0,0,0,0,0
9235,2,300.1,311.1,1616,35.2,183,0,0,0,0,0
5456,1,300.1,311.1,1619,33.4,186,0,0,0,0,0
5457,1,300.1,311.2,1489,39.1,188,0,0,0,0,0
9236,2,300.1,311.2,1452,42.4,190,0,0,0,0,0
9237,2,300.1,311.3,1495,41.0,193,0,0,0,0,0
9238,2,300.2,311.4,1427,39.7,196,0,0,0,0,0
5458,1,300.1,311.4,1572,36.2,199,0,0,0,0,0
5459,1,300.1,311.3,1547,40.0,201,0,0,0,0,0
9239,2,300.1,311.4,1342,48.5,203,0,0,0,0,0
5460,1,300.0,311.2,1351,44.1,206,0,0,0,0,0
5461,1,300.0,311.3,1407,47.3,208,0,0,0,0,0
9240,2,300.1,311.4,1575,29.8,210,0,0,0,0,0
9241,2,300.0,311.4,1791,24.1,213,0,0,0,0,0
9242,2,300.0,311.4,1692,29.0,216,1,0,0,0,0
5462,1,300.0,311.4,1634,31.9,0,0,0,0,0,0
9243,2,300.0,311.4,1864,23.3,2,0,0,0,0,0
5463,1,300.0,311.4,1590,33.6,5,0,0,0,0,0
9244,2,300.0,311.4,1384,46.1,7,0,0,0,0,0
9245,2,300.0,311.4,1352,61.8,10,0,0,0,0,0
5464,1,300.1,311.4,1484,43.1,13,0,0,0,0,0
9246,2,300.1,311.4,1913,21.9,15,0,0,0,0,0
5465,1,300.0,311.4,1508,38.2,18,0,0,0,0,0
5466,1,299.9,311.3,1504,40.7,20,0,0,0,0,0
5467,1,300.0,311.4,1487,41.2,22,0,0,0,0,0
5468,1,299.8,311.3,1727,30.0,24,0,0,0,0,0
5469,1,299.9,311.3,1647,27.5,26,0,0,0,0,0
5470,1,300.0,311.3,1493,41.4,28,0,0,0,0,0
5471,1,300.0,311.4,1655,29.6,30,0,0,0,0,0
9247,2,299.9,311.4,1337,54.8,32,0,0,0,0,0
5472,1,300.0,311.5,1601,36.9,35,0,0,0,0,0
728,0,300.1,311.6,1589,37.9,37,0,0,0,0,0
5473,1,300.2,311.7,1286,55.1,42,0,0,0,0,0
5474,1,300.2,311.7,1553,41.3,44,0,0,0,0,0
5475,1,300.2,311.8,1379,51.0,46,0,0,0,0,0
9248,2,300.3,311.9,1677,30.8,48,0,0,0,0,0
5476,1,300.3,311.8,1488,38.4,51,0,0,0,0,0
5477,1,300.3,311.8,1418,45.9,53,0,0,0,0,0
5478,1,300.3,311.8,1451,41.0,55,0,0,0,0,0
5479,1,300.3,311.8,1508,43.1,57,0,0,0,0,0
5480,1,300.3,311.7,1579,33.6,59,0,0,0,0,0
729,0,300.3,311.7,1432,47.7,61,0,0,0,0,0
5481,1,300.2,311.6,1446,47.3,66,0,0,0,0,0
9249,2,300.2,311.7,1597,39.5,68,0,0,0,0,0
9250,2,300.2,311.7,1397,50.2,71,0,0,0,0,0
5482,1,300.1,311.6,1530,36.6,74,0,0,0,0,0
9251,2,300.1,311.6,1433,51.4,76,0,0,0,0,0
5483,1,300.0,311.5,1591,32.0,79,0,0,0,0,0
5484,1,300.0,311.5,1445,41.6,81,0,0,0,0,0
5485,1,300.0,311.5,1749,28.3,83,0,0,0,0,0
5486,1,300.0,311.3,1703,30.4,85,0,0,0,0,0
730,0,300.1,311.4,1518,46.9,87,0,0,0,0,0
5487,1,300.1,311.3,1535,42.3,92,0,0,0,0,0
9252,2,300.1,311.4,1390,52.1,94,0,0,0,0,0
731,0,300.3,311.6,1801,23.6,97,0,0,0,0,0
732,0,300.3,311.6,1463,41.6,102,0,0,0,0,0
5488,1,300.3,311.6,1560,37.7,107,0,0,0,0,0
5489,1,300.3,311.6,1607,33.5,109,0,0,0,0,0
5490,1,300.4,311.6,1332,54.6,111,0,0,0,0,0
5491,1,300.3,311.7,1365,53.3,113,0,0,0,0,0
9253,2,300.3,311.6,1617,32.5,115,0,0,0,0,0
9254,2,300.3,311.6,1304,62.8,118,0,0,0,0,0
5492,1,300.3,311.7,1989,22.3,121,0,0,0,0,0
733,0,300.3,311.6,1339,53.4,123,0,0,0,0,0
5493,1,300.2,311.5,1492,41.8,128,0,0,0,0,0
9255,2,300.1,311.3,1518,40.2,130,0,0,0,0,0
5494,1,300.1,311.3,1479,39.5,133,0,0,0,0,0
9256,2,300.1,311.3,1523,34.1,135,0,0,0,0,0
9257,2,300.2,311.4,1570,35.3,138,0,0,0,0,0
734,0,300.2,311.4,1506,36.1,141,0,0,0,0,0
9258,2,300.2,311.6,1510,47.5,146,0,0,0,0,0
5495,1,300.2,311.6,1671,28.8,149,0,0,0,0,0
9259,2,300.3,311.6,1312,53.4,151,0,0,0,0,0
5496,1,300.3,311.6,1595,38.8,154,0,0,0,0,0
5497,1,300.3,311.7,1635,31.8,156,0,0,0,0,0
5498,1,300.3,311.7,1707,33.6,158,0,0,0,0,0
5499,1,300.3,311.7,1545,43.5,160,0,0,0,0,1
9260,2,300.2,311.6,1751,28.0,162,0,0,0,0,0
9261,2,300.4,311.8,1707,30.0,165,0,0,0,0,0
5500,1,300.4,311.8,1320,57.9,168,0,0,0,0,0
9262,2,300.3,311.7,1319,51.4,170,0,0,0,0,0
5501,1,300.2,311.7,1448,54.2,173,0,0,0,0,0
5502,1,300.2,311.8,1436,48.2,175,0,0,0,0,0
5503,1,300.3,311.9,1609,34.0,177,0,0,0,0,0
5504,1,300.2,311.8,1464,44.5,179,0,0,0,0,0
9263,2,300.3,311.8,1483,45.1,181,0,0,0,0,0
9264,2,300.2,311.8,1748,28.5,184,0,0,0,0,0
5505,1,300.3,311.8,1746,26.3,187,0,0,0,0,0
5506,1,300.2,311.8,1410,51.4,189,0,0,0,0,0
5507,1,300.2,311.7,1640,30.8,191,0,0,0,0,0
735,0,300.3,311.7,1655,29.9,193,0,0,0,0,0
9265,2,300.3,311.7,1646,28.9,198,0,0,0,0,0
5508,1,300.4,311.8,1589,42.0,201,0,0,0,0,0
5509,1,300.5,311.9,1546,39.4,203,0,0,0,0,0
5510,1,300.5,311.9,1511,41.8,205,0,0,0,0,0
5511,1,300.5,311.9,1750,28.3,207,0,0,0,0,0
9266,2,300.5,311.9,1730,27.5,209,0,0,0,0,0
5512,1,300.6,311.9,1372,60.1,212,0,0,0,1,0
5513,1,300.5,311.8,1524,38.9,214,1,0,0,0,0
5514,1,300.4,311.8,1601,36.1,0,0,0,0,0,0
9267,2,300.5,311.8,1636,34.4,2,0,0,0,0,0
5515,1,300.4,311.8,2261,14.9,5,0,0,0,0,0
5516,1,300.4,311.8,1636,32.3,7,0,0,0,0,0
9268,2,300.4,311.9,1335,58.3,9,0,0,0,0,0
9269,2,300.3,311.7,1236,57.5,12,0,0,0,0,0
5517,1,300.3,311.7,1445,47.3,15,0,0,0,0,0
5518,1,300.2,311.5,1500,40.8,17,0,0,0,0,0
5519,1,300.2,311.6,1999,21.0,19,0,0,0,0,0
5520,1,300.2,311.6,1529,35.5,21,0,0,0,0,0
9270,2,300.2,311.6,1467,40.7,23,0,0,0,0,0
5521,1,300.1,311.5,1334,54.0,26,0,0,0,0,0
9271,2,300.1,311.5,1343,46.2,28,0,0,0,0,0
5522,1,300.2,311.5,1639,31.1,31,0,0,0,0,0
736,0,300.1,311.5,1383,49.1,33,0,0,0,0,0
5523,1,300.1,311.4,1660,31.4,38,0,0,0,0,0
5524,1,300.1,311.3,1470,45.2,40,0,0,0,0,0
9272,2,300.1,311.3,1748,26.6,42,0,0,0,0,0
5525,1,300.1,311.4,1467,35.7,45,0,0,0,0,0
9273,2,300.1,311.4,1617,39.3,47,0,0,0,0,0
737,0,300.1,311.4,1377,56.7,50,0,0,0,0,0
9274,2,300.0,311.3,1629,32.1,55,0,0,0,0,0
5526,1,300.0,311.2,1504,37.9,58,0,0,0,0,0
5527,1,300.0,311.2,1418,47.3,60,0,0,0,0,0
5528,1,300.0,311.2,1629,31.7,62,0,0,0,0,0
5529,1,300.1,311.3,2579,12.5,64,0,0,1,0,0
5530,1,300.1,311.3,1305,64.7,66,0,0,0,0,0
9275,2,300.2,311.4,1450,38.5,68,0,0,0,0,0
5531,1,300.2,311.3,1487,36.9,71,0,0,0,0,0
9276,2,300.2,311.3,1587,31.2,73,0,0,0,0,0
9277,2,300.3,311.5,1528,40.9,76,0,0,0,0,0
9278,2,300.4,311.6,1401,49.9,79,0,0,0,0,0
5532,1,300.3,311.5,1446,45.0,82,0,0,0,0,0
5533,1,300.2,311.4,1425,44.2,84,0,0,0,0,0
5534,1,300.2,311.4,1891,22.6,86,0,0,0,0,0
738,0,300.2,311.5,1454,42.8,88,0,0,0,0,0
5535,1,300.1,311.4,1430,40.9,93,0,0,0,0,0
5536,1,300.2,311.4,1495,43.6,95,0,0,0,0,0
5537,1,300.3,311.4,1544,41.6,97,0,0,0,0,0
9279,2,300.3,311.4,1554,34.3,99,0,0,0,0,0
9280,2,300.2,311.3,1491,37.3,102,0,0,0,0,0
5538,1,300.3,311.3,1525,40.7,105,0,0,0,0,0
5539,1,300.3,311.3,1505,39.6,107,0,0,0,0,0
9281,2,300.3,311.4,1371,50.2,109,0,0,0,0,0
5540,1,300.3,311.3,1332,60.5,112,0,0,0,0,0
5541,1,300.3,311.4,1471,37.0,114,0,0,0,0,0
9282,2,300.4,311.5,1750,27.3,116,0,0,0,0,0
9283,2,300.3,311.4,1386,48.1,119,0,0,0,0,0
9284,2,300.4,311.4,1355,56.2,122,0,0,0,0,0
9285,2,300.3,311.3,1377,53.8,125,0,0,0,0,0
5542,1,300.3,311.1,1388,49.4,128,0,0,0,0,0
9286,2,300.3,311.1,1350,58.7,130,0,0,0,0,0
9287,2,300.4,311.2,1831,23.4,133,0,0,0,0,0
9288,2,300.3,311.2,1381,65.2,136,0,0,1,0,0
9289,2,300.3,311.2,1783,25.6,139,0,0,0,0,0
5543,1,300.3,311.0,1613,34.7,142,0,0,0,0,0
9290,2,300.2,311.0,2370,14.7,144,0,0,0,0,0
5544,1,300.2,311.0,1627,33.7,147,0,0,0,0,0
5545,1,300.2,311.0,1255,71.8,149,0,0,1,0,0
739,0,300.2,311.0,1777,27.5,151,0,0,0,0,0
5546,1,300.3,311.1,1606,30.9,156,0,0,0,0,0
5547,1,300.3,311.1,1676,28.6,158,0,0,0,0,0
5548,1,300.3,311.1,1605,37.1,160,0,0,0,0,0
5549,1,300.4,311.1,1487,37.4,162,0,0,0,0,0
5550,1,300.4,311.2,1471,46.5,164,0,0,0,0,0
9291,2,300.3,311.1,1477,44.2,166,0,0,0,0,0
5551,1,300.4,311.2,1530,32.0,169,0,0,0,0,0
5552,1,300.4,311.2,1673,28.9,171,0,0,0,0,0
5553,1,300.4,311.2,1436,56.8,173,0,0,0,0,0
5554,1,300.4,311.3,1495,51.2,175,0,0,0,0,0
9292,2,300.4,311.2,1366,56.1,177,0,0,0,0,0
740,0,300.4,311.2,1489,45.3,180,0,0,0,0,0
5555,1,300.3,311.1,1480,46.6,185,0,0,0,0,0
5556,1,300.4,311.2,1472,37.3,187,0,0,0,0,0
5557,1,300.4,311.1,1397,50.8,189,0,0,0,0,0
5558,1,300.4,311.1,1589,35.5,191,0,0,0,0,0
5559,1,300.4,311.1,1405,54.1,193,0,0,0,0,0
5560,1,300.4,311.1,2013,20.1,195,0,0,0,0,0
5561,1,300.4,311.0,1802,26.0,197,0,0,0,0,0
9293,2,300.4,311.0,1433,46.1,199,0,0,0,0,0
9294,2,300.5,311.1,1296,61.3,202,0,0,0,1,0
9295,2,300.5,311.2,1551,36.6,205,0,0,0,0,0
5562,1,300.5,311.2,1270,67.5,208,0,0,0,1,0
5563,1,300.6,311.3,1531,38.5,0,0,0,0,0,0
741,0,300.5,311.2,1397,45.2,2,0,0,0,0,0
5564,1,300.5,311.1,1547,37.2,7,0,0,0,0,0
5565,1,300.5,311.0,2074,18.9,9,0,0,0,0,0
5566,1,300.5,311.1,1491,42.6,11,0,0,0,0,0
5567,1,300.5,311.0,1759,28.3,13,0,0,0,0,0
9296,2,300.4,311.0,1595,35.4,15,0,0,0,0,0
5568,1,300.4,311.2,1351,62.0,18,0,0,0,0,0
5569,1,300.4,311.2,1705,28.7,20,0,0,0,0,0
5570,1,300.4,311.2,1406,43.6,22,0,0,0,0,0
5571,1,300.4,311.3,1639,34.6,24,0,0,0,0,0
742,0,300.4,311.3,2026,20.3,26,0,0,0,0,0
9297,2,300.4,311.3,1350,56.5,31,0,0,0,0,0
9298,2,300.5,311.3,1468,41.1,34,0,0,0,0,0
5572,1,300.5,311.4,1642,27.1,37,0,0,0,0,0
5573,1,300.5,311.3,1490,41.8,39,0,0,0,0,0
9299,2,300.5,311.3,1507,43.4,41,0,0,0,0,0
5574,1,300.5,311.4,1611,32.7,44,0,0,0,0,0
9300,2,300.5,311.4,1743,27.6,46,0,0,0,0,0
5575,1,300.5,311.3,1475,46.3,49,0,0,0,0,0
5576,1,300.5,311.4,1432,47.5,51,0,0,0,0,0
5577,1,300.5,311.4,1442,47.0,53,0,0,0,0,0
9301,2,300.6,311.4,1468,40.4,55,0,0,0,0,0
5578,1,300.5,311.4,1556,45.3,58,0,0,0,0,0
9302,2,300.5,311.4,1312,51.4,60,0,0,0,0,0
5579,1,300.6,311.5,1459,47.0,63,0,0,0,0,0
5580,1,300.5,311.5,1651,36.9,65,0,0,0,0,0
5581,1,300.5,311.5,1490,38.4,67,0,0,0,0,0
